Bus, Main, Main, Main, Main
Node, torque_vector, torque_vector, torque_vector, torque_vector
Message, vehHead, sfs_ang_vel, sfs_ang_vel, sfs_ang_vel
Signal, vehHead, sfs_ang_vel_x, sfs_ang_vel_y, sfs_ang_vel_z
96.585,340.5,0.0055,-0.0255,0.7849
96.6,338.6,-0.0508,0.0067,0.7757
96.615,338.6,-0.0096,0.0336,0.7862
96.63,338.6,-0.0096,0.0336,0.7862
96.645,337.4,0.0112,0.0677,0.7806
96.66,337.4,0.0112,0.0677,0.7806
96.675,335.7,-0.0127,0.0424,0.7759
96.69,335.7,0.0143,-0.013,0.7691
96.705,335.7,0.0143,-0.013,0.7691
96.72,333.8,-0.0382,-0.0294,0.7619
96.735,333.8,-0.0627,-0.0181,0.7733
96.75,333.8,-0.0188,-0.0066,0.7833
96.765,332.3,-0.0188,-0.0066,0.7833
96.78,332.3,0.0347,-0.0602,0.799
96.795,330.6,-0.0195,-0.0364,0.7923
96.81,330.6,-0.0194,-0.0139,0.797
96.825,330.6,-0.0194,-0.0139,0.797
96.84,328.7,-0.0057,0.0051,0.7934
96.855,328.7,-0.0057,0.0051,0.7934
96.87,328.7,0.0384,0.0158,0.794
96.885,327.2,0.0454,0.0014,0.7927
96.9,327.2,-0.0157,0.0153,0.7938
96.915,325.1,-0.0157,0.0153,0.7938
96.93,325.1,-0.0815,0.0439,0.7909
96.945,325.1,-0.0787,0.0231,0.8024
96.96,322.9,-0.0483,0.0107,0.8084
96.975,322.9,-0.0483,0.0107,0.8084
96.99,322.9,-0.0452,0.0083,0.809
97.005,321.4,-0.0029,0.0254,0.8223
97.02,321.4,-0.0029,0.0254,0.8223
97.035,321.4,-0.0876,0.0859,0.8239
97.05,319.9,-0.0891,0.0512,0.8149
97.065,319.9,-0.0891,0.0512,0.8149
97.08,319.9,-0.0242,0.0283,0.8241
97.095,317.8,-0.0018,0.0244,0.8286
97.11,317.8,-0.0513,0.0351,0.8486
97.125,316.6,-0.0513,0.0351,0.8486
97.14,316.6,-0.0281,-0.0214,0.8555
97.155,316.6,0.0072,-0.0447,0.859
97.17,314.6,0.0133,-0.0748,0.8592
97.185,314.6,0.0133,-0.0748,0.8592
97.2,313.1,0.0133,-0.0748,0.8592
97.215,313.1,0.0119,-0.0741,0.8775
97.23,313.1,-0.0011,-0.0201,0.9142
97.245,310.3,-0.0478,0.0157,0.9356
97.26,310.3,-0.0201,0.0338,0.9332
97.275,310.3,-0.0201,0.0338,0.9332
97.29,308.6,-0.0815,0.0526,0.9079
97.305,308.6,-0.1471,-0.011,0.8706
97.32,306.8,-0.1397,-0.0401,0.8373
97.335,306.8,-0.1397,-0.0401,0.8373
97.35,306.8,0.0336,-0.1124,0.8422
97.365,305.5,0.0439,-0.1256,0.8312
97.38,305.5,0.0439,-0.1256,0.8312
97.395,305.5,-0.0192,-0.0259,0.8598
97.41,303.7,-0.0192,-0.0259,0.8598
97.425,303.7,0.0107,-0.0285,0.8304
97.44,300.4,-0.0583,-0.0462,0.8202
97.455,300.4,0.0246,-0.011,0.8242
97.47,300.4,0.1397,0.023,0.8127
97.485,298.7,0.1397,0.023,0.8127
97.5,298.7,0.0669,0.098,0.7784
97.515,298.7,0.0067,0.1705,0.7337
97.53,296.8,0.0287,0.1971,0.7116
97.545,296.8,0.0287,0.1971,0.7116
97.56,295.1,0.0287,0.1971,0.7116
97.575,295.1,0.0764,0.1763,0.6821
97.59,295.1,-0.0745,0.0893,0.623
97.605,293.9,-0.1073,-0.0288,0.6041
97.62,293.9,-0.1073,-0.0288,0.6041
97.635,293.9,-0.028,-0.0586,0.5935
97.65,292.1,0.0226,-0.0673,0.5988
97.665,292.1,0.0582,-0.1033,0.5961
97.68,291.2,0.0273,-0.1406,0.5748
97.695,291.2,0.0273,-0.1406,0.5748
97.71,291.2,-0.0099,-0.1794,0.5719
97.725,288.9,0.0544,-0.1855,0.572
97.74,288.9,0.0544,-0.1855,0.572
97.755,288.9,0.0155,-0.0799,0.5663
97.77,287.6,0.0155,-0.0799,0.5663
97.785,287.6,0.009,0,0.5593
97.8,286.2,0.0293,0.0457,0.5541
97.815,286.2,-0.0571,0.1262,0.5218
97.83,286.2,-0.0571,0.1262,0.5218
97.845,285.8,0.0515,0.1021,0.514
97.86,285.8,0.0114,0.0996,0.4949
97.875,285.8,-0.1179,0.0496,0.4844
97.89,285,-0.0289,0.0019,0.4594
97.905,285,-0.0289,0.0019,0.4594
97.92,285,-0.0289,0.0019,0.4594
97.935,283.9,0.0174,-0.0254,0.4589
97.95,283.9,0.0291,0.0761,0.4418
97.965,283.1,0.169,0.0688,0.4602
97.98,283.1,0.169,0.0688,0.4602
97.995,283.1,-0.0206,0.1218,0.4372
98.01,281.6,-0.1209,0.1125,0.3968
98.025,281.6,0.0696,0.029,0.3945
98.04,281.6,0.0696,0.029,0.3945
98.055,280,0.0842,0.0241,0.3843
98.07,280,-0.0482,0.0141,0.3783
98.085,280,-0.084,-0.0261,0.3829
98.1,279.4,-0.084,-0.0261,0.3829
98.115,279.4,0.02,-0.07,0.3728
98.13,278.2,0.02,-0.07,0.3728
98.145,278.2,-0.0802,-0.2317,0.3858
98.16,278.2,0.1226,-0.2843,0.3587
98.175,278.2,0.0739,-0.2466,0.3482
98.19,278.2,0.0739,-0.2466,0.3482
98.205,278.2,-0.1282,-0.1629,0.3645
98.22,276.8,0.023,-0.0737,0.3439
98.235,276,0.1485,0.0163,0.3417
98.25,276,0.1485,0.0163,0.3417
98.265,276,-0.0895,0.0626,0.3146
98.28,275.5,-0.0569,0.0653,0.3016
98.295,275.5,-0.0569,0.0653,0.3016
98.31,275.5,0.0635,0.0832,0.2776
98.325,274.5,-0.0544,0.096,0.2491
98.34,274.5,-0.0544,0.096,0.2491
98.355,274.5,-0.0789,0.0642,0.2497
98.37,274.4,-0.0198,-0.0177,0.2215
98.385,274.4,-0.0326,0.0452,0.1934
98.4,273.1,-0.0326,0.0452,0.1934
98.415,273.1,0.0197,0.0559,0.1963
98.43,273.1,0.1319,0.0693,0.1809
98.445,272.9,0.1319,0.0693,0.1809
98.46,272.9,0.087,0.0963,0.1533
98.475,272.9,0.087,0.0963,0.1533
98.49,271.9,0.0117,0.0916,0.1022
98.505,271.9,0.0757,0.07,0.0769
98.52,271.5,0.0321,0.0162,0.0825
98.535,271.5,-0.0631,0.0432,0.0644
98.55,271.5,-0.0631,0.0432,0.0644
98.565,271,-0.0964,-0.047,0.0637
98.58,271,-0.0478,-0.0961,0.0634
98.595,271,0.0525,-0.1845,0.0605
98.61,270.9,0.0525,-0.1845,0.0605
98.625,270.9,0.0058,-0.1705,0.0465
98.64,271.3,0.0253,-0.1057,0.0084
98.655,271.3,0.0253,-0.1057,0.0084
98.67,271.3,0.1264,-0.055,0.0084
98.685,271,0.1264,-0.055,0.0084
98.7,271,-0.0048,0.0259,-0.0013
98.715,271,0.0459,0.0744,-0.0104
98.73,270.9,0.0365,0.0466,-0.0142
98.745,270.9,-0.0338,0.0384,-0.0024
98.76,270.7,-0.0338,0.0384,-0.0024
98.775,270.7,-0.0162,0.0627,-0.0388
98.79,270.7,0.0706,0.0157,-0.0506
98.805,270.6,-0.0556,-0.0174,-0.0766
98.82,270.6,-0.0556,-0.0174,-0.0766
98.835,270.6,-0.0556,-0.0174,-0.0766
98.85,270.8,-0.0205,-0.0139,-0.0862
98.865,270.8,0.1392,-0.0116,-0.1097
98.88,270.9,-0.0216,-0.0189,-0.1253
98.895,270.9,-0.0216,-0.0189,-0.1253
98.91,270.9,0.0239,-0.084,-0.1228
98.925,270.8,0.0841,-0.0659,-0.1434
98.94,270.8,-0.0443,0.0292,-0.1639
98.955,270.8,-0.0509,-0.0181,-0.1657
98.97,271.1,-0.0509,-0.0181,-0.1657
98.985,271.1,0.0113,-0.0641,-0.176
99,271.3,0.0113,-0.0641,-0.176
99.015,271.3,-0.0356,-0.0626,-0.1857
99.03,271.3,-0.0428,-0.084,-0.1987
99.045,272.7,-0.0428,-0.084,-0.1987
99.06,272.7,0.015,-0.0343,-0.2252
99.075,272.7,0.0164,0.0313,-0.2234
99.09,272.8,-0.016,0.1067,-0.2454
99.105,272.8,-0.016,0.1067,-0.2454
99.12,273.4,-0.0133,0.0628,-0.2338
99.135,273.4,-0.0585,-0.0075,-0.2154
99.15,273.4,-0.0553,-0.0754,-0.2111
99.165,273.7,-0.0553,-0.0754,-0.2111
99.18,273.7,0.0434,-0.0746,-0.2104
99.195,273.7,0.0434,-0.0746,-0.2104
99.21,274.5,0.1354,-0.0791,-0.2049
99.225,274.5,-0.0919,-0.0126,-0.2351
99.24,274.4,-0.0553,0.0814,-0.2548
99.255,274.4,-0.0553,0.0814,-0.2548
99.27,274.4,0.0686,0.1098,-0.2625
99.285,275,0.0378,0.111,-0.2527
99.3,275,0.0114,0.1342,-0.2615
99.315,275,0.0114,0.1342,-0.2615
99.33,275.4,-0.0074,0.2343,-0.2757
99.345,275.4,-0.0045,0.3219,-0.3009
99.36,276,0.0907,0.394,-0.3106
99.375,276,0.0907,0.394,-0.3106
99.39,276,0.1752,0.2621,-0.3221
99.405,276.5,0.1752,0.2621,-0.3221
99.42,276.5,-0.0098,0.0331,-0.3646
99.435,276.5,-0.0152,-0.0514,-0.3724
99.45,276.9,0.0825,-0.0759,-0.4134
99.465,276.9,0.0825,-0.0759,-0.4134
99.48,276.9,0.0342,-0.0927,-0.4218
99.495,277.8,-0.0535,-0.1936,-0.4243
99.51,277.8,-0.104,-0.1963,-0.4205
99.525,277.8,-0.104,-0.1963,-0.4205
99.54,278.6,-0.1349,-0.173,-0.4657
99.555,278.6,-0.1349,-0.173,-0.4657
99.57,278.6,0.133,-0.1565,-0.4926
99.585,280.3,-0.0129,-0.0344,-0.4602
99.6,280.3,0.0362,-0.0187,-0.4434
99.615,281.9,0.0362,-0.0187,-0.4434
99.63,281.9,0.0281,-0.001,-0.4378
99.645,281.9,-0.0536,-0.003,-0.4439
99.66,282.5,0.0469,0.0196,-0.4472
99.675,282.5,0.0469,0.0196,-0.4472
99.69,282.5,0.1209,0.0538,-0.4494
99.705,283.5,-0.131,0.1648,-0.4805
99.72,283.5,-0.131,0.1648,-0.4805
99.735,284.5,-0.2696,0.115,-0.449
99.75,284.5,-0.2696,0.115,-0.449
99.765,284.5,0.0373,0.1659,-0.4314
99.78,285.1,0.0634,-0.0631,-0.4012
99.795,285.1,0.015,-0.1259,-0.3803
99.81,285.1,0.1482,-0.1304,-0.3818
99.825,287.3,0.1482,-0.1304,-0.3818
99.84,287.3,0.0163,-0.1776,-0.4006
99.855,286.5,-0.0719,-0.1125,-0.4008
99.87,286.5,0.0672,-0.0898,-0.3979
99.885,286.5,0.0672,-0.0898,-0.3979
99.9,287.6,0.0827,-0.1271,-0.3702
99.915,287.6,-0.1186,-0.1092,-0.3792
99.93,287.6,-0.1186,-0.1092,-0.3792
99.945,288.5,-0.053,-0.0795,-0.3708
99.96,288.5,-0.053,-0.0795,-0.3708
99.975,289.8,-0.0516,0.0022,-0.3865
99.99,289.8,-0.0197,0.0116,-0.3851
100.005,289.8,0.0952,0.0276,-0.3896
100.02,291.6,0.1329,0.0441,-0.3807
100.035,291.6,0.1329,0.0441,-0.3807
100.05,291.6,0.0118,0.0099,-0.3764
100.065,292.5,0.0142,-0.0679,-0.3639
100.08,292.5,0.0142,-0.0679,-0.3639
100.095,292.5,0.0409,-0.0271,-0.3744
100.11,292.3,0.0409,-0.0271,-0.3744
100.125,292.3,0.0044,0.0264,-0.3771
100.14,292.3,-0.0607,0.0463,-0.37
100.155,292.6,-0.0554,0.0306,-0.377
100.17,292.6,-0.0554,0.0306,-0.377
100.185,293.5,-0.0168,0.0085,-0.3666
100.2,293.5,-0.0544,0.0139,-0.3689
100.215,293.5,0.0121,-0.0111,-0.3623
100.23,295.6,0.0907,-0.054,-0.3467
100.245,295.6,0.0907,-0.054,-0.3467
100.26,296.8,0.0581,-0.089,-0.3495
100.275,296.8,0.0581,-0.089,-0.3495
100.29,296.8,-0.0655,-0.0595,-0.3589
100.305,297.6,-0.0706,-0.0919,-0.3545
100.32,297.6,-0.0706,-0.0919,-0.3545
100.335,297.6,0.0401,-0.0271,-0.3596
100.35,297.4,0.042,0.0331,-0.3552
100.365,297.4,0.0631,0.0777,-0.3699
100.38,299.2,0.0631,0.0777,-0.3699
100.395,299.2,0.0782,0.1304,-0.3958
100.41,299.2,0.0161,0.101,-0.4276
100.425,299.3,0.0474,0.0455,-0.4381
100.44,299.3,0.0474,0.0455,-0.4381
100.455,300.3,0.0494,0.0397,-0.4623
100.47,300.3,0.0494,0.0397,-0.4623
100.485,300.3,-0.0375,-0.0049,-0.4849
100.5,300.9,-0.0206,-0.0227,-0.4718
100.515,300.9,-0.1443,0.0243,-0.4711
100.53,300.9,-0.1443,0.0243,-0.4711
100.545,302.3,-0.0823,0.0597,-0.4644
100.56,302.3,0.0151,0.0123,-0.4538
100.575,302.3,-0.0075,-0.0252,-0.4551
100.59,304.2,-0.0075,-0.0252,-0.4551
100.605,304.2,0.0476,-0.0815,-0.4457
100.62,306,0.0627,-0.0959,-0.4707
100.635,306,0.0627,-0.0959,-0.4707
100.65,306,-0.0135,-0.0681,-0.4943
100.665,306.9,-0.0723,-0.0404,-0.54
100.68,306.9,-0.0723,-0.0404,-0.54
100.695,306.9,0.1407,0.0166,-0.5776
100.71,307,0.0833,0.0785,-0.6085
100.725,307,0.0823,0.1451,-0.6379
100.74,308.2,0.0823,0.1451,-0.6379
100.755,308.2,-0.0378,0.1437,-0.6541
100.77,308.2,-0.0736,0.0136,-0.634
100.785,308.1,0.0741,0.014,-0.634
100.8,308.1,0.0741,0.014,-0.634
100.815,308.1,0.0741,0.014,-0.634
100.83,310.9,0.0864,-0.0101,-0.6349
100.845,310.9,0.0082,-0.0373,-0.6449
100.86,312.6,-0.028,-0.0306,-0.6585
100.875,312.6,-0.0293,-0.0277,-0.6866
100.89,312.6,-0.0293,-0.0277,-0.6866
100.905,314.6,-0.088,-0.0231,-0.7015
100.92,314.6,-0.1633,-0.0212,-0.7285
100.935,315.9,-0.0658,0.0403,-0.7208
100.95,315.9,-0.0658,0.0403,-0.7208
100.965,315.9,0.1126,-0.0293,-0.7058
100.98,318.3,0.0184,-0.0988,-0.6977
100.995,318.3,0.0184,-0.0988,-0.6977
101.01,318.3,-0.0764,-0.0698,-0.6781
101.025,319.3,-0.0764,-0.0698,-0.6781
101.04,319.3,0.0195,-0.0273,-0.688
101.055,319.3,0.0675,-0.0143,-0.7131
101.07,320.4,0.0844,-0.0157,-0.7369
101.085,320.4,0.0941,-0.0086,-0.7659
101.1,320.4,0.0941,-0.0086,-0.7659
101.115,322,0.0235,0,-0.8011
101.13,322,0.0538,-0.0005,-0.8307
101.145,323.4,0.0538,-0.0005,-0.8307
101.16,323.4,0.1004,-0.0233,-0.8436
101.175,323.4,-0.0024,-0.0446,-0.8654
101.19,324.8,-0.0024,-0.0446,-0.8654
101.205,324.8,-0.0973,-0.0373,-0.8771
101.22,324.8,-0.0025,-0.0416,-0.8857
101.235,327.1,-0.0025,-0.0416,-0.8857
101.25,327.1,-0.0118,-0.0717,-0.8917
101.265,330.2,-0.0836,-0.0608,-0.9063
101.28,330.2,-0.041,-0.0315,-0.9278
101.295,330.2,0.0217,0.0153,-0.9485
101.31,332.7,0.0217,0.0153,-0.9485
101.325,332.7,0.0374,0.0505,-0.9637
101.34,335.2,0.0027,0.0018,-0.9714
101.355,335.2,0.0027,0.0018,-0.9714
101.37,335.2,-0.0257,-0.0515,-0.9768
101.385,335.8,-0.0257,-0.0515,-0.9768
101.4,335.8,-0.0212,-0.0661,-0.9771
101.415,335.8,0.0286,-0.0624,-0.9823
101.43,335.8,0.091,-0.0332,-0.9904
101.445,335.8,0.091,-0.0332,-0.9904
101.46,340,0.0179,0.0132,-1.0125
101.475,340,-0.0308,0.0315,-1.0388
101.49,340,0.0112,0.0614,-1.0439
101.505,342.1,0.0112,0.0614,-1.0439
101.52,342.1,0.0198,0.0818,-1.0266
101.535,342.1,0.0051,0.08,-1.0135
101.55,344.6,0.0051,0.08,-1.0135
101.565,344.6,0.0146,0.0554,-0.9934
101.58,344.6,-0.029,-0.0064,-0.9818
101.595,347.9,-0.029,-0.0064,-0.9818
101.61,347.9,-0.0537,-0.0534,-0.9697
101.625,351.7,0.0035,-0.0752,-0.9693
101.64,351.7,0.0027,-0.0497,-0.9788
101.655,354.7,0.0027,-0.0497,-0.9788
101.67,354.7,-0.0126,0.0009,-0.986
101.685,354.7,-0.0107,0.0301,-0.9933
101.7,356,-0.0058,0.0736,-0.9929
101.715,356,-0.0058,0.0736,-0.9929
101.73,356,0.0012,0.0908,-0.9775
101.745,357.6,0.0012,0.0908,-0.9775
101.76,357.6,0.0481,0.0671,-0.958
101.775,359.2,0.0676,0.0252,-0.9654
101.79,359.2,-0.0065,-0.1319,-0.9986
101.805,359.2,-0.0065,-0.1319,-0.9986
101.82,1.5,-0.0777,-0.1111,-0.9958
101.835,1.5,-0.0168,-0.0617,-0.9536
101.85,1.5,0.0398,-0.0465,-0.9256
101.865,3.8,0.0398,-0.0465,-0.9256
101.88,3.8,-0.0248,-0.044,-0.9012
101.895,6.7,-0.0248,-0.044,-0.9012
101.91,6.7,-0.0907,-0.0134,-0.8885
101.925,6.7,-0.0679,-0.0053,-0.8709
101.94,9.1,-0.0428,0.0264,-0.8565
101.955,9.1,-0.0428,0.0264,-0.8565
101.97,9.1,-0.0605,0.0388,-0.8427
101.985,12.6,-0.008,0.042,-0.832
102,12.6,0.0287,0.0273,-0.8135
102.015,12.6,0.0287,0.0273,-0.8135
102.03,13.7,0.0587,0.0039,-0.7881
102.045,13.7,0.0706,0.0021,-0.7632
102.06,13.8,0.0706,0.0021,-0.7632
102.075,13.8,0.0289,0.001,-0.7464
102.09,13.8,0.0289,0.001,-0.7464
102.105,13.3,0.0218,0.0336,-0.7542
102.12,13.3,0.0438,0.0515,-0.7636
102.135,13.3,0.034,0.052,-0.7575
102.15,14.5,0.0125,0.0339,-0.7401
102.165,14.5,0.0125,0.0339,-0.7401
102.18,16.9,-0.027,0.0364,-0.7335
102.195,16.9,-0.047,0.0437,-0.7235
102.21,16.9,-0.0525,0.002,-0.7236
102.225,19.6,-0.0525,0.002,-0.7236
102.24,19.6,-0.0436,-0.0254,-0.7159
102.255,19.6,0.0435,-0.0497,-0.7101
102.27,22.3,0.0435,-0.0497,-0.7101
102.285,22.3,0.0712,-0.018,-0.7277
102.3,22.3,0.0712,-0.018,-0.7277
102.315,23.9,0.0545,0.072,-0.7421
102.33,23.9,0.0322,0.0074,-0.7628
102.345,23.9,0.0497,-0.0093,-0.7611
102.36,25.1,0.0872,-0.0369,-0.76
102.375,25.1,0.0872,-0.0369,-0.76
102.39,25.8,0.0839,-0.0867,-0.7558
102.405,25.8,0.033,-0.1215,-0.7629
102.42,25.8,0.0364,-0.1371,-0.7663
102.435,27.1,0.0364,-0.1371,-0.7663
102.45,27.1,0.0364,-0.1371,-0.7663
102.465,27.1,0.074,-0.0862,-0.7964
102.48,27.1,0.1186,-0.0211,-0.831
102.495,27.1,-0.0045,0.0335,-0.8658
102.51,31.2,-0.0045,0.0335,-0.8658
102.525,31.2,-0.1035,0.0482,-0.8938
102.54,31.2,-0.0054,0.1023,-0.8848
102.555,33,0.0391,0.1031,-0.8713
102.57,33,0,0.0623,-0.8544
102.585,33,0,0.0623,-0.8544
102.6,36.1,-0.0207,-0.018,-0.8408
102.615,36.1,0.0062,-0.104,-0.8439
102.63,37.6,0.0062,-0.104,-0.8439
102.645,37.6,-0.0045,-0.1447,-0.8545
102.66,37.6,-0.0045,-0.1447,-0.8545
102.675,40.4,-0.0041,-0.1134,-0.8659
102.69,40.4,-0.0291,0.0198,-0.8491
102.705,40.4,0.0357,0.0255,-0.8546
102.72,41,0.0357,0.0255,-0.8546
102.735,41,0.1251,-0.0269,-0.8531
102.75,42.4,0.0039,-0.0414,-0.8222
102.765,42.4,-0.088,-0.0291,-0.78
102.78,42.4,-0.088,-0.0291,-0.78
102.795,43.4,-0.0497,-0.0424,-0.7488
102.81,43.4,-0.0497,-0.0424,-0.7488
102.825,43.4,-0.0046,-0.002,-0.7281
102.84,46.2,0.0109,0.0584,-0.7375
102.855,46.2,0.0149,0.1062,-0.7521
102.87,48.7,0.0149,0.1062,-0.7521
102.885,48.7,0.1157,0.1975,-0.7398
102.9,48.7,0.0826,0.1324,-0.7133
102.915,49.7,-0.0403,0.043,-0.672
102.93,49.7,-0.0403,0.043,-0.672
102.945,49.7,-0.049,-0.0171,-0.6421
102.96,50.4,-0.0793,-0.0464,-0.6454
102.975,50.4,-0.1273,-0.1029,-0.6478
102.99,50.4,-0.1273,-0.1029,-0.6478
103.005,52.1,-0.0895,-0.1264,-0.6687
103.02,52.1,-0.0895,-0.1264,-0.6687
103.035,54.7,0.0147,-0.1277,-0.6921
103.05,54.7,0.0663,-0.0973,-0.7081
103.065,54.7,0.1051,-0.0866,-0.6978
103.08,57.3,0.1051,-0.0866,-0.6978
103.095,57.3,0.0639,-0.0398,-0.683
103.11,57.3,-0.0071,-0.0165,-0.6825
103.125,57.2,0.0255,0.0129,-0.6649
103.14,57.2,0.0255,0.0129,-0.6649
103.155,57.2,0.0587,0.0279,-0.6525
103.17,58.1,0.0587,0.0279,-0.6525
103.185,58.1,-0.0238,0.0263,-0.6464
103.2,58.9,-0.161,0.0284,-0.6533
103.215,58.9,-0.1518,0.0368,-0.64
103.23,58.9,-0.1518,0.0368,-0.64
103.245,60.8,-0.044,0.1747,-0.6148
103.26,60.8,0.0375,0.137,-0.5751
103.275,64.2,0.0611,0.1377,-0.529
103.29,64.2,0.0611,0.1377,-0.529
103.305,64.2,-0.0109,0.0661,-0.504
103.32,65.7,0.0776,-0.0493,-0.4738
103.335,65.7,0.0776,-0.0493,-0.4738
103.35,65.7,0.0825,-0.0826,-0.4736
103.365,66.1,0.0825,-0.0826,-0.4736
103.38,66.1,0.0404,-0.1308,-0.4442
103.395,66.3,0.0829,-0.1212,-0.4163
103.41,66.3,-0.1255,-0.11,-0.3982
103.425,66.3,-0.1144,-0.1038,-0.3758
103.44,66.3,-0.1144,-0.1038,-0.3758
103.455,66.3,0.0334,-0.0345,-0.356
103.47,66.3,-0.0153,0.0125,-0.3327
103.485,67.6,-0.1142,0.0309,-0.3069
103.5,67.6,-0.1142,0.0309,-0.3069
103.515,70.1,-0.1142,0.0309,-0.3069
103.53,70.1,-0.0967,0.077,-0.2844
103.545,70.1,-0.0967,0.077,-0.2844
103.56,70.5,0.1229,0.0462,-0.2721
103.575,70.5,0.1229,0.0462,-0.2721
103.59,70.5,0.2754,-0.0032,-0.2484
103.605,71.6,-0.0509,-0.0735,-0.2483
103.62,71.6,-0.0658,-0.0749,-0.287
103.635,70.3,0.021,-0.0555,-0.2653
103.65,70.3,0.021,-0.0555,-0.2653
103.665,70.3,-0.0924,-0.0041,-0.2413
103.68,70.7,-0.1052,0.0749,-0.2
103.695,70.7,-0.1052,0.0749,-0.2
103.71,70.7,-0.1155,0.1251,-0.1855
103.725,72,-0.1155,0.1251,-0.1855
103.74,72,-0.1147,0.1847,-0.1765
103.755,74.1,0.1618,0.1243,-0.1462
103.77,74.1,0.1712,0.1194,-0.1551
103.785,74.1,0.1712,0.1194,-0.1551
103.8,74.4,-0.0794,-0.1793,-0.1265
103.815,74.4,0.0606,-0.1909,-0.1392
103.83,74.4,-0.0061,-0.1282,-0.1384
103.845,73.2,-0.1441,-0.1113,-0.1064
103.86,73.2,-0.1441,-0.1113,-0.1064
103.875,73.7,-0.0525,-0.0243,-0.1112
103.89,73.7,-0.0525,-0.0243,-0.1112
103.905,73.7,-0.0028,0.0477,-0.0914
103.92,73.8,-0.0935,0.0483,-0.0806
103.935,73.8,-0.0935,0.0483,-0.0806
103.95,73.8,-0.0358,-0.0463,-0.091
103.965,75.2,0.1257,-0.053,-0.0541
103.98,75.2,-0.016,-0.0399,-0.0607
103.995,75.1,-0.016,-0.0399,-0.0607
104.01,75.1,0.0299,-0.0593,-0.0639
104.025,75.1,0.0452,-0.0898,-0.0578
104.04,74.5,-0.0493,-0.0746,-0.0475
104.055,74.5,-0.0493,-0.0746,-0.0475
104.07,74.5,-0.0567,-0.1143,-0.0369
104.085,74.4,-0.0567,-0.1143,-0.0369
104.1,74.4,-0.0485,-0.1088,-0.032
104.115,74.4,0.0393,-0.0167,0.0093
104.13,74.6,-0.0383,0.081,-0.0131
104.145,74.6,-0.0383,0.081,-0.0131
104.16,74.6,-0.0883,-0.058,-0.0226
104.175,75.8,-0.0141,-0.0457,-0.0189
104.19,75.8,-0.0367,-0.0487,-0.018
104.205,75.3,-0.0367,-0.0487,-0.018
104.22,75.3,-0.0369,-0.0059,-0.0114
104.235,75.3,0.0045,0.1037,-0.0105
104.25,76.2,0.0045,0.1037,-0.0105
104.265,76.2,0.0781,0.1702,0.0162
104.28,75.1,-0.0109,0.2231,0.007
104.295,75.1,-0.0109,0.2231,0.007
104.31,75.1,-0.0357,0.1404,0.0258
104.325,75.2,-0.0726,0.0122,0.0363
104.34,75.2,-0.0662,-0.0629,0.0444
104.355,74.9,-0.0662,-0.0629,0.0444
104.37,74.9,-0.03,-0.07,0.0447
104.385,74.9,0.021,-0.0226,0.0707
104.4,75.6,-0.0338,-0.1283,0.0682
104.415,75.6,-0.0338,-0.1283,0.0682
104.43,75.6,-0.0338,-0.1283,0.0682
104.445,75.6,0.0169,-0.1004,0.0608
104.46,75.6,0.138,-0.0499,0.0774
104.475,75.6,0.0287,-0.02,0.0766
104.49,75.4,-0.0655,0.0078,0.0657
104.505,75.4,-0.0655,0.0078,0.0657
104.52,74.4,-0.0282,0.0329,0.0648
104.535,74.4,-0.0091,0.0388,0.0807
104.55,74.4,-0.0532,0.1037,0.0843
104.565,74.3,-0.0532,0.1037,0.0843
104.58,74.3,-0.1016,0.1164,0.0919
104.595,74.3,-0.0192,0.0603,0.0665
104.61,74.3,-0.0192,0.0603,0.0665
104.625,74.3,0.1627,0.0632,0.0567
104.64,74.9,0.1627,0.0632,0.0567
104.655,74.9,0.1701,0.0554,0.0898
104.67,74.9,0.0288,0.0476,0.0776
104.685,74.3,0.0016,0.0469,0.0531
104.7,74.3,-0.0739,0.0776,0.0345
104.715,74.3,-0.0739,0.0776,0.0345
104.73,73.7,-0.1138,0.0633,0.0149
104.745,73.7,-0.0953,0.1191,0.0292
104.76,73.7,0.027,0.1717,0.0427
104.775,73.5,0.027,0.1717,0.0427
104.79,73.5,0.178,0.1421,0.0517
104.805,74.2,0.178,0.1421,0.0517
104.82,74.2,0.1042,0.0661,0.0572
104.835,74.2,0.0861,-0.0684,0.0781
104.85,73.8,0.0861,-0.0684,0.0781
104.865,73.8,-0.0076,-0.1314,0.0443
104.88,72.9,-0.0618,-0.0605,0.0345
104.895,72.9,-0.0025,-0.0344,0.0337
104.91,72.9,-0.0437,0.0107,0.0673
104.925,72.5,-0.0437,0.0107,0.0673
104.94,72.5,-0.1208,0.0613,0.0823
104.955,72.5,-0.0966,0.0808,0.081
104.97,73.3,-0.0966,0.0808,0.081
104.985,73.3,-0.0491,-0.0127,0.0978
105,73.3,-0.0491,-0.0127,0.0978
105.015,73.7,0.0443,-0.0427,0.0734
105.03,73.7,0.1083,-0.1842,0.0834
105.045,74.4,0.0342,-0.308,0.086
105.06,74.4,0.0342,-0.308,0.086
105.075,74.4,-0.0327,-0.3301,0.06
105.09,74.4,-0.0327,-0.3301,0.06
105.105,74.4,-0.1441,-0.179,0.056
105.12,74.4,-0.0789,-0.0582,0.0616
105.135,72.5,-0.0789,-0.0582,0.0616
105.15,72.5,-0.0426,0.0674,0.077
105.165,72.5,-0.0426,0.0674,0.077
